"name","type","unit","vocabulary","valid_min","valid_max","description","Code_Display","Code_Query","Variable_Order","Variable_Key","Unit_or_type","Data_type","Dataset","Subset","Group","SubGroup","Set_group_order","Version_or_questions","DSSAT_synon","DSSAT_group","DSSAT_order"
"growth_respiration_daily","numeric","g/(m2.d)","","0","","Respiration, growth component (as CH2O)","GRAD","GRAD",NA,NA,"g/(m2.d)","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,NA,NA,NA
"maintenance_respir_CH2O","numeric","g/(m2.d)","","0","","Respiration, maintenance (CH2O)","MRAD","MRAD",NA,NA,"g/(m2.d)","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"tops_dry_weight_plant","numeric","g/[plant]","","0","","Tops dry weight","CWPD","CWPD",NA,NA,"g/[plant]","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"leaf_dry_wt_per_plant","numeric","g/[plant]","","0","","Leaf dry weight per plant","LWPD","LWPD",NA,NA,"g/[plant]","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"root_senesced_dry_weight","numeric","g/[plant]","","0","","Root senesced dry weight","RSPD","RSPD",NA,NA,"g/[plant]","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"seed_wt_per_plant","numeric","g/[plant]","","0","","Seed weight per plant","SDWT","SDWT",NA,NA,"g/[plant]","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,NA,NA,NA
"stem_dry_wt_per_plant","numeric","g/[plant]","","0","","Stem dry weight per plant","SWPD","SWPD",NA,NA,"g/[plant]","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"carbohydr_pool_reduction","numeric","g/([plant].d)","","0","","Carbohydrate pool reduction","DASM","DASM",NA,NA,"g/([plant].d)","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"ear_dry_wt_per_shoot","numeric","g/shoot","","0","","Ear plus grain dry weight per shoot","EGWS","EGWS",NA,NA,"g/shoot","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"basal_wt","numeric","kg/ha","","0","","Basal dry weight","BWAD","BWAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"dead_canopy_dry_wt","numeric","kg/ha","","0","","Dead canopy dry weight","CDAD","CDAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"cane_yield_fresh_wt","numeric","kg/ha","","0","","Cane fresh yield","CFAD","CFAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"chaff_dry_weight","numeric","kg/ha","","0","","Chaff weight at a given date","CHWAD","CHWAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"crown_dry_weight","numeric","kg/ha","","0","","Crown dry weight","CRAD","CRAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"tops_dry_weight","numeric","kg/ha","","0","","Tops dry weight","CWAD","CWAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,"CWAD","TIME SERIES",NA
"tops_fresh_weight","numeric","Mg/ha","","0","","Tops fresh weight","CFWAD","CFWAD",NA,NA,"Mg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,"2020-11-18, CHP",".",NA,NA
"tops_C","numeric","kg[C]/ha","","0","","Carbon in above ground plant parts","CCAD","CCAD",4,NA,"kg[C]/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,"2021-02-02, chp",".",NA,NA
"dead_material_dry_weight","numeric","kg/ha","","0","","Dead material dry weight","DWAD","DWAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"ear_plus_grain_dry_wt","numeric","kg/ha","","0","","Ear plus grain dry weight","EGWA","EGWA",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"ear_grain_chaff_dry_wt","numeric","kg/ha","","0","","Ear (grain+chaff) dry weight","EWAD","EWAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,"EWAD","TIME SERIES",NA
"fruit_fresh_weight","numeric","kg/ha","","0","","Fruit fresh weight","FFAD","FFAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"grain_dry_weight","numeric","kg/ha","","0","","Grain dry weight","GWAD","GWAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,"GAD","TIME SERIES",NA
"yield_dry_matter_content","numeric","%","","0","","Dry matter content of fresh yield","YDM%D","YDM%D",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,"2021-02-04, CHP",".",NA,NA
"yield_moisture_content","numeric","%","","0","","Moisture content of fresh yield","YM%D","YM%D",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,"2021-02-04, CHP",".",NA,NA
"sucrose_commercial_d_wt","numeric","kg/ha","","0","","Sucrose, commercial, dry weight","HCRD","HCRD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"harvest_yield_at_day_dw","numeric","kg/ha","","0","","Harvest yield, specified day (dry wt)","HWAD","HWAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"dead_leaf_dry_weight","numeric","kg/ha","","0","","Dead leaf dry weight","LDAD","LDAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"leaf_dry_weight","numeric","kg/ha","","0","","Leaf dry weight","LWAD","LWAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,"LWAD","TIME SERIES",NA
"nodule_dry_weight","numeric","kg/ha","","0","","Nodule dry weight","NWAD","NWAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"corm_dry_weight","numeric","kg/ha","","0","","Corm dry weight","OWAD","OWAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"panicle_weight","numeric","kg/ha","","0","","Panicle weight (grain+structural)","PNAD","PNAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"pod_dry_weight","numeric","kg/ha","","0","","Pod (ear) dry weight","PWAD","PWAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,"PWAD","TIME SERIES",NA
"pod_detached_dry_weight","numeric","kg/ha","","0","","Pod, detached, dry weight","PWDD","PWDD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"dead_root_dry_weight","numeric","kg/ha","","0","","Dead root dry weight","RDAD","RDAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"stem_reserves_weight","numeric","kg/ha","","0","","Stem reserves weight","RSAD","RSAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"reserves_weight","numeric","kg/ha","","0","","Reserves weight","RSWAD","RSWAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"root_dry_weight","numeric","kg/ha","","0","","Root dry weight","RWAD","RWAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"stem_plus_chaff","numeric","kg/ha","","0","","Stem plus chaff","SCWA","SCWA",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"dead_stem_dry_weight","numeric","kg/ha","","0","","Dead stem dry weight","SDAD","SDAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"seed_P","numeric","kg/ha","","0","","P content in seed","SDPAD","SDPAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,NA,NA,NA
"shell_dry_weight","numeric","kg/ha","","0","","Shell dry weight","SHAD","SHAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,"SHAD","TIME SERIES",NA
"shoot_weight","numeric","kg/ha","","0","","Mass of shoot (leaf + stem) at a given day","SHWAD","SHWAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,NA,NA,NA
"sucrose_dry_weight","numeric","kg/ha","","0","","Sucrose dry weight","SUAD","SUAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"sucker_dry_weight","numeric","kg/ha","","0","","Sucker dry weight","SUGD","SUGD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"stem_dry_weight","numeric","kg/ha","","0","","Stem dry weight","SWAD","SWAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,"SWAD","TIME SERIES",NA
"total_biomass_dry_wt","numeric","kg/ha","","0","","Total biomass without senesced material (dry weight)","TDRW","TDRW",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"tot_crop_wt_w_senesced","numeric","kg/ha","","0","","Tops+roots+storage+senesced tissue (dry weight)","TDWA","TDWA",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"litter_trash_dry_wt","numeric","kg/ha","","0","","Litter (trash) dry weight","TRAD","TRAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"tops_roots_storage_d_wt","numeric","kg/ha","","0","","Tops+roots+storage dry weight","TWAD","TWAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"tuber_dry_weight","numeric","kg/ha","","0","","Tuber dry weight","UWAD","UWAD",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"leaf_dry_wt_green_areas","numeric","kg/ha","","0","","Leaf dry weight, green areas","WLVG","WLVG",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"assimilate_production","numeric","kg/(ha.d)","","0","","Assimilate production","AWAG","AWAG",NA,NA,"kg/(ha.d)","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"dead_mater_dry_increase","numeric","kg/(ha.d)","","0","","Dead material dry increase","DWAG","DWAG",NA,NA,"kg/(ha.d)","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"senescence_rate_tops","numeric","kg/(ha.d)","","0","","Senescence rate,tops (dry weight)","SEAD","SEAD",NA,NA,"kg/(ha.d)","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"respiration_translocat","numeric","kg/(ha.d)","","0","","Respiration associated with translocation","TRRD","TRRD",NA,NA,"kg/(ha.d)","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"canopy_width","numeric","m","","","","Canopy width (for 1 row)","CWID","CWID",NA,NA,"m","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"canopy_length","numeric","m","","","","Canopy length as soil to tip of longest leaf","CLND","CLND",NA,NA,"m","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,NA,NA,NA
"root_depth","numeric","m","","","","Root depth, maximum extent at date","RDPD","RDPD",NA,NA,"m","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"ear_area_index","numeric","m2/m2","","0","","Ear area index","EAID","EAID",NA,NA,"m2/m2","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"leaf_area_index","numeric","m2/m2","","0","","Leaf area index on a given day","LAID","LAID",NA,NA,"m2/m2","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,"LAID","TIME SERIES",NA
"stem_area_index","numeric","m2/m2","","0","","Stem area index","SAID","SAID",NA,NA,"m2/m2","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,"SAID","TIME SERIES",NA
"green_area_index","numeric","m2/m2","","","","Green area index (any green material on plants)","GAID","GAID",NA,NA,"m2/m2","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,NA,NA,NA
"leaf_ar_index_live_dead","numeric","m2/m2","","0","","Leaf area index (live+dead)","TAID","TAID",NA,NA,"m2/m2","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"grain_unit_dry_weight","numeric","mg","","0","","Grain unit dry weight","GWGD","GWGD",NA,NA,"mg","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"specif_lf_wt_shaded_noon","numeric","mg/cm2","","0","","Specific leaf wt, shaded leaves, noon","SLHN","SLHN",NA,NA,"mg/cm2","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"specif_lf_wt_sunlit_noon","numeric","mg/cm2","","0","","Specific leaf wt, sunlit leaves, noon","SLLN","SLLN",NA,NA,"mg/cm2","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"harvest_yield_fresh_wt","numeric","Mg/ha","","0","","Harvest yield (fresh wt) at a given day","HYFAD","HYFAD",NA,NA,"Mg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"tuber_fresh_weight","numeric","Mg/ha","","0","","Tuber fresh weight","UYFAD","UYFAD",NA,NA,"Mg/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"leaf_phot_shaded_lf_noon","numeric","mg/(m2.s)","","0","","Photosynthesis, Pmax for shaded leaves at noon","LMHN","LMHN",NA,NA,"mg/(m2.s)","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"leaf_phot_sunlit_lf_noon","numeric","mg/(m2.s)","","0","","Photosynthesis, Pmax for sunlit leaves at noon","LMLN","LMLN",NA,NA,"mg/(m2.s)","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"CO2_factor_photosynth","numeric","","","0","1","CO2 factor for photosynthesis (0 to 1 scale)","CO2FP","CO2FP",NA,NA,"number","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"daylength_factor","numeric","","","0","1","Daylength factor (0 to 1 scale)","DAYLF","DAYLF",NA,NA,"number","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"leaf_number_per_stem","numeric","","","","","Leaf number per main stem","L#SD","LnoSD",NA,NA,"number","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"leaf_tip_number_per_stem","numeric","","","","","Leaf tip number per stem","T#SD","TnoSD",NA,NA,"number","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"temp_fact_leaf_growth","numeric","","","0","1","Temperature factor for leaf growth (0 to 1 scale)","TFGD","TFGD",NA,NA,"number","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,NA,NA,NA
"temp_fact_photosyn","numeric","","","0","1","Temperature factor for photosynthesis (0 to 1 scale)","TFPD","TFPD",NA,NA,"number","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,NA,NA,NA
"vernalization_factor","numeric","","","0","1","Vernalization factor (0 to 1 scale)","VRNF","VRNF",NA,NA,"number","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"leaf_no_increase_rate","numeric","/day","","0","","Leaf number increase rate","L#IR","LnoIR",NA,NA,"number/day","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"leaf_appearance_rate","numeric","/day","","0","","Leaf appearance rate","LARD","LARD",NA,NA,"number/day","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"lf_appear_rate_bio_day_b","numeric","/day","","0","","Leaf appearance rate on a biological day basis","LRSD","LRSD",NA,NA,"number/day","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"plant_density","numeric","/m2","","","","Plant density on sampling date","PLPAD","PLPAD",NA,NA,"number/m2","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,NA,NA,NA
"ear_number","numeric","/m2","","0","","Ear number","E#AD","EnoAD",NA,NA,"number/m2","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,"E#AD","TIME SERIES",NA
"ear_length","numeric","cm","","0","","Ear length","ELAD","ELAD",NA,NA,"cm","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,"2019-08-02, CHP",".",NA,NA
"grain_number","numeric","/m2","","0","","Grain number on sampling date","G#AD","GnoAD",NA,NA,"number/m2","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"corm_population","numeric","/m2","","0","","Corm","O#AD","OnoAD",NA,NA,"number/m2","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"pod_number","numeric","/m2","","0","","Pod number","PD#AD","PDnoAD",NA,NA,"number/m2","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"panicle_number","numeric","/m2","","0","","Panicle number","PN#AD","PNnoAD",NA,NA,"number/m2","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"shoot_(apex)_number","numeric","/m2","","0","","Shoot (apex) number","S#AD","SnoAD",NA,NA,"number/m2","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"tiller_number","numeric","/m2","","0","","Tiller number","T#AD","TnoAD",NA,NA,"number/m2","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"grain_number_per_plant","numeric","/plant","","0","","Grain number per plant","G#PD","GnoPD",NA,NA,"number/plant","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"shoot_apex_num_per_plant","numeric","/plant","","0","","Shoot (apex) number per plant","S#PD","SnoPD",NA,NA,"number/plant","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,NA,NA,NA
"spikelet_number","numeric","/plant","","0","","Spikelet number","SP#P","SPnoP",NA,NA,"number/plant","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"tiller_number_per_plant","numeric","/plant","","0","","Tiller number per plant","T#PD","TnoPD",NA,NA,"number/plant","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"grain_number_per_shoot","numeric","/shoot","","0","","Grain number per shoot","G#SD","GnoSD",NA,NA,"number/shoot","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"grain_number_per_ear","numeric","/ear","","0","","Grain number per ear","G#ED","GnoED",NA,NA,"number/ear","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,"2019-06-18, CHP",".",NA,NA
"partitioning_of_wt_shoot","numeric","ratio","","","","Partitioning of weight to shoot","PTF","PTF",NA,NA,"ratio","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,"PRSD","TIME SERIES",NA
"harvest_index","numeric","unitless","","0","0.8","Harvest index on sampling date","HIAD","HIAD",NA,NA,"unitless","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"pod_harvest_index","numeric","unitless","","0","0.8","Pod, panicle, ear or head harvest index","HIPD","HIPD",NA,NA,"unitless","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"sucrose_harvest_index","numeric","unitless","","0","0.8","Sucrose harvest index","SUID","SUID",NA,NA,"unitless","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"treatment_lev_ID","numeric","","","","","Treatment id for observed data, unique internal ID","OBS_TRT_ID","OBS_TRT_ID",1,1,"number","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_NITROGEN",2512,NA,NA,NA,NA
"year","numeric","year","","","","Year of observation, if year = -99 then values of day are as DAP or DAH (harvest)","YEAR","fd_YEAR",2,1,"year","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_NITROGEN",2512,NA,NA,NA,NA
"day","numeric","day","","0","366","Day of year, or if year = -99 then DAP or DAH","DAY","fd_DAY",3,1,"day","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_NITROGEN",2512,NA,NA,NA,NA
"chaff_N_concentration","numeric","%","","0","20","Chaff N concentration","CHN%","CHNPC",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_NITROGEN",2512,NA,".",NA,NA
"tops_N_concentration","numeric","%","","0","","Tops (i.e., canopy) N concentration","CN%D","CNPCD",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_NITROGEN",2512,NA,".",NA,NA
"tops_protein_concentration","numeric","%","","0","","Tops (i.e., canopy) protein concentration","CPR%D","CPRPCD",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_NITROGEN",2512,NA,".",NA,NA
"grain_N_conc","numeric","%","","0","","Grain N concentration on sampling date","GN%D","GNPCD",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_NITROGEN",2512,NA,".",NA,NA
"grain_protein_concentration","numeric","%","","0","","Grain protein concentration","GPR%D","GPRPCD",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_NITROGEN",2512,NA,".",NA,NA
"leaf_N_concentration","numeric","%","","0","","Leaf N concentration","LN%D","LNPCD",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_NITROGEN",2512,NA,".",NA,NA
"shaded_leaf_N_conc","numeric","%","","0","","Nitrogen concentration in shaded leaves, noon","N%HN","NPCHN",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_NITROGEN",2512,NA,".",NA,NA
"sunlit_leaf_N_conc","numeric","%","","0","","Nitrogen sunlit leaves, noon","N%LN","NPCLN",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_NITROGEN",2512,NA,".",NA,NA
"root_N_concentration","numeric","%","","0","","Root N concentration  on sampling day","RN%D","RNPCD",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_NITROGEN",2512,NA,".",NA,NA
"pod_N_conc","numeric","%","","0","","Pod N concentration","PODND","PODND",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_NITROGEN",2512,"2021-02-04,chp",".",NA,NA
"shell_N_conc","numeric","%","","0","","Shell N concentration","SHND","SHND",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_NITROGEN",2512,NA,".",NA,NA
"stem_N_conc","numeric","%","","0","","Stem N concentration","SN%D","SNPCD",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_NITROGEN",2512,NA,".",NA,NA
"tuber_N_conc","numeric","%","","0","","Tuber N concentration","UN%D","UNPCD",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_NITROGEN",2512,NA,".",NA,NA
"veg_stem_leaf_N_conc","numeric","%","","0","","Veg (stem+leaf) N concentration","VN%D","VNPCD",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_NITROGEN",2512,NA,".",NA,NA
"specific_leaf_N","numeric","g/cm2","","0","","Specific leaf N","SLND","SLND",NA,NA,"g/cm2","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_NITROGEN",2512,NA,".",NA,NA
"reserve_N_per_plant","numeric","g/[plant]","","0","","Reserve N","RSVN","RSVN",NA,NA,"g/[plant]","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_NITROGEN",2512,"do we need per plant variable?",".",NA,NA
"tops_N","numeric","kg[N]/ha","","0","","Nitrogen in above ground plant parts","CNAD","CNAD",NA,NA,"kg[N]/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_NITROGEN",2512,NA,".",NA,NA
"N_fixed","numeric","kg[N]/ha","","0","","N fixed","NFXC","NFXC",NA,NA,"kg[N]/ha","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_NITROGEN",2512,NA,".",NA,NA
